大きな石が地面にどしっと落ちた。;おおきな いし が じめん に どしっと おちた。;A large rock fell to the ground with a thud.;どしっ	ドシッ	thudding	onomatopoeia
波がひたひたと岸辺に打ち寄せる。;なみ が ひたひた と きしべ に うちよせる。;The waves are gradually but steadily washing up against the shore.;ひたひた	ヒタヒタ	gradual but steady	motions
静かな湖面に小石を投げると、水面はひたひたと波打った。;しずかな こめん に こいし を なげる と、すいめん は ひたひた と なみうった。;When we threw small stones into the calm surface of the lake, the water softly rippled with a slapping sound.;ひたひた	ヒタヒタ	slapping	onomatopoeia
雨がひたひたと屋根を叩いている。;あめ が ひたひた と やね を たたいて いる。;The rain is patting lightly on the roof.;ひたひた	ヒタヒタ	pat lightly	performing an action
波が岸辺にひたひたと押し寄せている。;なみ が きしべ に ひたひた と おしよせて いる。;Waves are lapping gently against the shore.;ひたひた	ヒタヒタ	"lapping, washing up against"	state	liquids
魚が水面をぴたぴた叩く音が聞こえた。;さかな が すいめん を ぴたぴた たたく おと が きこえた。;I heard the sound of fish slapping the water's surface.;ぴたぴた	ピタピタ	slapping	onomatopoeia
彼女は小さな手でピタピタとドアを叩いた。;かのじょ は ちいさな て で ぴたぴた と どあ を たたいた。;She patted on the door lightly with her small hands.;ぴたぴた	ピタピタ	pat lightly	performing an action
新しいセーターがぴたぴたとして気持ちいい。;あたらしい せーたー が ぴたぴた と して きもちいい。;The new sweater fits snugly and feels comfortable.;ぴたぴた	ピタピタ	cling tightly	resultant state
彼はピタリと喋るのをやめた。;かれ は ぴたり と しゃべる の を やめた。;He suddenly stopped talking.;ぴたり	ピタリ	"cease, stop"	action	sudden
車は信号でぴたりと止まった。;くるま は しんごう で ぴたり と とまった。;The car came to a complete stop at the traffic light.;ぴたり	ピタリ	coming to a complete stop	motions
彼は会社をぴたりとやめた。;かれ は かいしゃ を ぴたり と やめた。;He abruptly quit the company.;ぴたり	ピタリ	quitting abruptly	resultant state
ドアがぴたんと閉まった。;どあ が ぴたん と しまった。;The door slammed shut.;ぴたん	ピタン	slamming	onomatopoeia
魚が水面から跳ねて、ぴちっと水に戻った。;さかな が すいめん から はねて、ぴちっ と みず に もどった。;The fish leaped out of the water and splashed back in with a 'pichi' sound.;ぴちっ	ピチッ	the kind of thing a fish does by popping out of the water and falling back in	performing an action
このシャツはぴちっとしている。;この しゃつ は ぴちっと して いる。;This shirt is tight fitting.;ぴちっ	ピチッ	tight	resultant state
油が熱くなると、フライパンでピチッと音がした。;あぶら が あつく なる と、 ふらいぱん で ぴちっ と おと が した。;When the oil got hot, it made a spattering sound in the frying pan.;ぴちっ	ピチッ	spatter	state	liquids
魚が水の中でぴちぴち跳ねている。;さかな が みず の なか で ぴちぴち はねて いる。;The fish are jumping vigorously in the water.;ぴちぴち	ピチピチ	jumping vigourously	performing an action
彼女はぴちぴちの高校生で、毎朝走っている。;かのじょ は ぴちぴち の こうこうせい で、まいあさ はしって いる。;She is a lively high school student who runs every morning.;ぴちぴち	ピチピチ	"young, fresh, vigorous"	physical health	good
子供が水たまりをぴちゃっと飛び込んだ。;こども が みずたまり を ぴちゃっと とびこんだ。;The child jumped splashingly into the puddle.;ぴちゃっ	ピチャッ	splashingly	performing an action
あめがつよくふっていて、とつぜんぬまのなかをぴちゃっとおおきなおとがした。;あめ が つよく ふって いて、 とつぜん ぬま の なか を ぴちゃっと おおきな おと が した。;It was raining heavily, and suddenly there was a loud splash in the swamp.;ぴちゃっ	ピチャッ	a strong splash	state	liquids
彼の夢は現実にぴっしゃりと打ち砕かれた。;かれ の ゆめ は げんじつ に ぴっしゃり と うちくだかれた。;His dreams were completely crushed by reality.;ぴっしゃり	ピッシャリ	"crushed, smashed"	resultant state
雨にぬれて、服はびっしょりになった。;あめ に ぬれて、ふく は びっしょり に なった。;Got soaked in the rain, and my clothes were drenched.;びっしょり	ビッショリ	to be soaked (with sweat)	body function
彼のシャツは汗でびっしょり濡れていた。;かれ の しゃつ は あせ で びっしょり ぬれていた。;His shirt was soaked with sweat.;びっしょり	ビッショリ	wet throughout	physical state	wet
彼の本棚はびっしり本で埋まっています。;かれ の ほんだな は びっしり ほん で うまって います。;His bookshelf is packed with books.;びっしり	ビッシリ	packed	available space
森はひっそりとしていた。;もり は ひっそり と して いた。;The forest was still and hushed.;ひっそり	ヒッソリ	"still, hushed"	surrounding
彼の説明は私の考えていたこととぴったりだった。;かれ の せつめい は わたし の かんがえていたこと と ぴったり だった。;His explanation matched exactly with what I was thinking.;ぴったり	ピッタリ	exactly	mental actions	ideas
電車が駅にぴったり止まった。;でんしゃ が えき に ぴったり とまった。;The train came to a complete stop at the station.;ぴったり	ピッタリ	coming to a complete stop	motions
彼のシャツはぴったりとフィットしている。;かれ の しゃつ は ぴったり と ふぃっと している。;His shirt fits perfectly.;ぴったり	ピッタリ	tight	resultant state
彼は仕事を辞めた後、新しい生活にはぴったりの場所を見つけた。;かれ は しごと を やめた あと、あたらしい せいかつ に は ぴったり の ばしょ を みつけた。;After he quit his job abruptly, he found a place perfect for his new lifestyle.;ぴったり	ピッタリ	quitting abruptly	resultant state
このコートは私にぴったりです。;この コート は わたし に ぴったり です。;This coat fits me perfectly.;ぴったり	ピッタリ	fit like a glove	size
電車が駅にぴったり止まった。;でんしゃ が えき に ぴったり とまった。;The train stopped exactly at the station.;ぴったり	ピッタリ	"exactly, damn close"	temporal aspect
シャツがぴっちりと体に合っている。;しゃつ が ぴっちり と からだ に あっている。;The shirt fits snugly against the body.;ぴっちり	ピッチリ	stuck together	resultant state
馬が元気よくヒヒーンと鳴いた。;うま が げんき よく ひひーん と な い た。;The horse neighed energetically.;ひひーん	ヒヒーン	neigh	onomatopoeia	horse
突然の冷たい風が吹いて「ひゃっ」とした。;とつぜん の つめたい かぜ が ふいて 「ひゃっ」 と した。;A sudden cold wind blew, and I felt a chill.;ひゃっ	ヒャッ	a sudden feeling of chill	feelings	temperature
彼は大きなクモに気づいて「ひゃっ！」っと叫んだ。;かれ は おおきな くも に きづいて 「ひゃっ！」っと さけんだ。;He noticed a big spider and exclaimed "eek!".;ひゃっ	ヒャッ	"""eek!'"	onomatopoeia	human noises
だれかが後ろからひやっとする声で話しかけてきた。;だれ か が うしろ から ひやっと する こえ で はなしかけて きた。;Someone spoke to me from behind in a voice that sent shivers down my spine.;ひやっ	ヒヤッ	shuddering (near terror-stricken)	mental state	scared
彼は高い綱渡りをしている間、ずっとひやひやした。;かれ は たかい つなわたり を している あいだ、 ずっと ひやひやした。;He continually felt fearful while walking on the high tightrope.;ひやひや	ヒヤヒヤ	to continually feeling fearful (like in a dangerous situation)	emotions	unease
